,commit_id,predict,target
369,data_AutoLink_defineProperties.pt,0,0
370,data_Continuation.pt,0,0
371,data_addProperties.pt,1,1
372,data_ContextualTypingContextStack.pt,0,0
373,data_addPrivateIdentifierSetAccessorDeclarationToEnvironment.pt,1,1
374,data_checkAwaitExpressionGrammar.pt,1,1
375,data_CallTracker.pt,0,0
376,data_ComputedProperty.pt,0,0
377,data_$rt_leIntFloat.pt,0,0
378,data__ZN13BenchmarkDemo11initPhysicsEv.pt,1,1
379,data_baseInputType.pt,1,1
380,data_EmailInNode.pt,1,1
381,data_CompilationSettings.pt,0,0
382,data_AlertProvider.pt,0,0
383,data_BinaryShape.pt,0,0
384,data_Class_interfaceContext.pt,0,0
385,data_CalcNoiseResult.pt,0,0
386,data_$rt_arrtbl_sizeof.pt,0,0
387,data_BBUseDefInfo.pt,0,0
388,data_AliplayerDanmuComponent.pt,0,0
389,data__ZNK10__cxxabiv121__vmi_class_type_info11__do_upcastEPKNS_17__class_type_infoEPKvRNS1_15__upcast_resultE.pt,1,1
390,data_ClassHandle_isDeleted.pt,0,0
391,data_$ot.pt,0,0
392,data_MDRP_MIRP.pt,1,1
393,data_annotateParameters.pt,1,1
394,data_CEnum.pt,0,0
395,data_$pset.pt,1,1
396,data_ApplicationCredit.pt,0,0
397,data__qsort.pt,1,1
398,data_BasicSourceMapConsumer.pt,0,0
399,data__ZN22btSubsimplexConvexCast16calcTimeOfImpactERK11btTransformS2_S2_S2_RN12btConvexCast10CastResultE.pt,1,1
400,data_ChatStack.pt,0,0
401,data_$rt_clos_get_cell.pt,0,0
402,data_BasicWithAList.pt,0,0
403,data_$start_hosting.pt,0,0
404,data_OutputStream.pt,1,1
405,data_ATNDeserializer.pt,0,0
406,data_AddOrReplace.pt,0,0
407,data_$rt_strtbl_get_cap.pt,0,0
408,data_$MenuBar.pt,0,0
409,data_addDomListener.pt,1,1
410,data_ClearableLabeledInput_createClass.pt,0,0
411,data_NetworkPdfManager.pt,0,1
412,data_BlinkStick.pt,0,0
413,data_Codeview_defineProperties.pt,0,0
414,data_BasicWithUndefined.pt,0,0
415,data__ZN28btHashedOverlappingPairCache20sortOverlappingPairsEP12btDispatcher.pt,1,1
416,data_Binder.pt,0,0
417,data__8e.pt,1,1
418,data_AtlasWebGLCanvas.pt,0,0
419,data__ZN16btManifoldResult15addContactPointERK9btVector3S2_f.pt,1,1
420,data_acquireDocument.pt,0,1
421,data_acc_b_dev.pt,1,1
422,data_CDec.pt,0,0
423,data_ClearableLabeledInput_defineProperties.pt,0,0
424,data_ValidationSummaryOnSubmit.pt,1,1
425,data_CalRGBCS.pt,1,0
426,data_HookView.pt,0,1
427,data_MenuBar.pt,1,1
428,data_$ToolWindow.pt,0,0
429,data_BEe.pt,0,0
430,data_PDFImage.pt,1,1
431,data_CardPlatformApp.pt,0,0
432,data_adjustCSS.pt,0,1
433,data_ConnectionsPage.pt,0,0
434,data_ColorType.pt,0,0
435,data_breakpoint.pt,1,1
436,data_ConnectionSetNamespace.pt,0,0
437,data_$watchCollectionInterceptor.pt,0,1
438,data_ApiVersion.pt,0,0
439,data__ogg_stream_flush_i.pt,1,1
440,data__evaluateDataset.pt,0,1
441,data_$rt_strtbl_set_num_strs.pt,0,0
442,data_$updateMarkers.pt,1,0
443,data_appendRowHtml.pt,1,1
444,data_Configuration.pt,1,1
445,data_AlexaInNode.pt,0,0
446,data_ADEnv.pt,0,0
447,data_checkDecorators.pt,1,1
448,data_BaseConstructor.pt,0,0
449,data_buildWorker.pt,1,1
450,data__pushColoredChunk.pt,1,1
451,data_AES128Cipher.pt,0,0
452,data_$function_.pt,0,0
453,data_AlphaBadge.pt,0,0
454,data_ContentArea.pt,0,0
455,data_Class_declaration_listContext.pt,0,0
456,data_Auths.pt,0,0
457,data_$rt_str_alloc.pt,0,0
458,data_CoinsList.pt,0,0
459,data_AnnotationLayer.pt,0,0
460,data_BitField.pt,0,0
461,data_$rt_arr_get_next.pt,0,0
462,data_C4e.pt,0,0
463,data_$addGraphicsCommand.pt,0,0
464,data__ZNK6btDbvt15rayTestInternalEPK10btDbvtNodeRK9btVector3S5_S5_PjfS5_S5_RNS_8ICollideE.pt,1,1
465,data_Comp.pt,0,0
466,data_BookmarkSearchCmd.pt,0,0
467,data_CommandLineHost.pt,0,0
468,data_AsyncMapIterator.pt,0,0
469,data_RadialGradient.pt,1,1
470,data_buildMaterial.pt,1,1
471,data_AlwaysEmbed.pt,0,0
472,data_ArraySeq.pt,0,0
473,data_CognitoUserSession.pt,0,0
474,data_$rt_obj_set_header.pt,0,0
475,data____sys_ioctl.pt,1,1
476,data__vorbis_info_clear.pt,1,1
477,data__ZN6btDbvt9collideTVEPK10btDbvtNodeRK12btDbvtAabbMmRNS_8ICollideE.pt,1,1
478,data_ChatBotQRCode.pt,0,0
479,data__nonMaxSuppressionWithScoreAsync_.pt,1,1
480,data_CommonTokenFactory.pt,0,0
481,data_AstWalkerCallback.pt,0,0
482,data__ZN28btCompoundCollisionAlgorithm26preallocateChildAlgorithmsEP17btCollisionObjectS1_.pt,1,1
483,data_checkUnusedLocalsAndParameters.pt,1,1
484,data_ActivityTypeButton.pt,0,0
485,data_SpotLight.pt,0,1
486,data_BlobTable.pt,0,0
487,data_CompilerMakeFile.pt,0,0
488,data_$rt_cell_get_tag.pt,0,0
489,data_AbstractInputJax.pt,0,0
490,data_AdadeltaOptimizer.pt,0,0
491,data_CloudTeamBadge.pt,0,0
492,data_checkTypeAssignableToAndOptionallyElaborate.pt,0,1
493,data_WalkontableTable.pt,1,1
494,data_CanvasTexture.pt,1,1
495,data_AsyncText.pt,0,0
496,data_ChatBotNLPSave.pt,0,0
497,data_WalletProvider.pt,0,1
498,data__fillSpanned.pt,1,1
499,data_appendCommentRange.pt,0,1
500,data_ConnectInitial.pt,0,0
501,data_$objectSub.pt,0,0
502,data_AutoHidingNavbar.pt,0,0
503,data_ChatBotAlexaDirective.pt,0,0
504,data_$rt_str_ofs_next.pt,0,0
505,data_AsYouTypeFormatter_PatternParser_classCallCheck.pt,0,0
506,data_$applyAsyncExpression.pt,0,0
507,data_checkTagNameDoesNotExpectTooManyArguments.pt,1,1
508,data__ZNK23btStridingMeshInterface27InternalProcessAllTrianglesEP31btInternalTriangleIndexCallbackRK9btVector3S4_.pt,1,1
509,data_checkTypeRelatedTo.pt,1,1
510,data_$rt_arr_get_tag.pt,0,0
511,data_$rt_cell_ofs_header.pt,0,0
512,data_ConeRoof.pt,0,0
513,data_BehaviorSubject.pt,0,0
514,data_Backoff.pt,0,0
515,data_ClassHandle_delete.pt,0,0
516,data_BadMarkupExpected.pt,0,0
517,data_Big5Encoder.pt,0,0
518,data_CellSelection.pt,0,0
519,data_addBinding.pt,1,1
520,data_annotateThis.pt,1,1
521,data_$http.pt,1,0
522,data_$rt_strtbl_get_next.pt,0,0
523,data_ContentContainer.pt,0,0
524,data_CUnionGen.pt,0,0
525,data__ZNK14btQuantizedBvh36walkStacklessQuantizedTreeAgainstRayEP21btNodeOverlapCallbackRK9btVector3S4_S4_S4_ii.pt,1,1
526,data_$8.pt,0,0
527,data_addToDate.pt,0,1
528,data_CheckField.pt,0,0
529,data__floor1_inverse1.pt,1,1
530,data_ABRPresets.pt,1,1
531,data_$rt_rope_set_header.pt,0,0
532,data_Codeview_classCallCheck.pt,0,0
533,data_checkBinaryLogical.pt,0,1
534,data_Presets.pt,1,1
535,data__wgpu_buffer_map_async.pt,1,1
536,data_ClassAttributor.pt,0,0
537,data_AbstractEmptyNode.pt,0,0
538,data_ColumnManager.pt,0,0
539,data_AppInsights.pt,0,0
540,data_Class_method_declarationContext.pt,0,0
541,data_AttrRecognizer.pt,0,0
542,data__ZN4__rw16__rw_locale_nameEiPKcRNS_14__rw_pod_arrayIcLj256EEE.pt,1,1
543,data_buildAttributes.pt,1,1
544,data_$XYZ_to_RGB.pt,0,0
545,data_ArrayBuffer.pt,0,0
546,data__w.pt,0,1
547,data_ATNSimulator.pt,0,0
548,data_HTML5FSFile.pt,0,1
549,data_BufferTimeOperator.pt,0,0
550,data_CleanButton.pt,0,0
551,data_ApproveSignatureForm.pt,0,0
552,data_AMgetSymbol.pt,1,1
553,data_ClipGeometry.pt,0,0
554,data_BackgroundActivity.pt,0,0
555,data_$ae.pt,0,0
556,data_$d.pt,0,0
557,data_blockNormal.pt,1,1
558,data_CanvasRenderingContext2D_.pt,0,0
559,data_am2.pt,1,1
560,data_AniLetters.pt,0,1
561,data_ContainerRender_isNativeReflectConstruct.pt,0,0
562,data_EmailMtaNode.pt,1,1
563,data_ADBE_JSDebugger.pt,0,0
564,data_ContextMenuWraper.pt,0,0
565,data_AttractRepel.pt,0,0
566,data_CalendarFeed.pt,0,0
567,data_a2c.pt,1,1
568,data_AsYouTypeFormatter_classCallCheck.pt,0,0
569,data_checkPropertyAccessExpressionOrQualifiedName.pt,1,1
570,data_$clone.pt,0,0
571,data_AESCrypt.pt,0,0
572,data_GetRecorderType.pt,0,1
573,data_$getDescendants.pt,0,0
574,data_SignFormContent.pt,0,1
575,data_$TypedArray$.pt,1,0
576,data_FilterRadialGradientForOutput.pt,1,1
577,data_ChatBotRivescript.pt,0,0
578,data_$rt_strtbl_alloc.pt,0,0
579,data_ArgsStore.pt,0,0
580,data__0x338f66.pt,1,1
581,data_GoogleChartService.pt,0,1
582,data_ChatBotLanguage.pt,0,0
583,data_Background_assertThisInitialized.pt,0,0
584,data_BoxWithText.pt,0,0
585,data_AbstractPluginLoader.pt,0,0
586,data_Big5Decoder.pt,0,0
587,data_ContainerRender_inherits.pt,0,0
588,data_AllTags.pt,0,0
589,data_Combobox.pt,0,0
590,data_Autorelease_statementContext.pt,0,0
591,data_accentForeground.pt,1,1
592,data_Constraints.pt,0,0
593,data_CommitRankedAutoSizer.pt,0,0
594,data__printf_core.pt,1,1
595,data_ALIGNRP.pt,0,0
596,data__SetWebXREvents.pt,0,1
597,data_aa.pt,1,1
598,data_AMparseIexpr.pt,0,0
599,data_$objectDiv.pt,0,0
600,data_PiNeopixelNode.pt,0,1
601,data_SpriteGeometry.pt,0,1
602,data_SocialCallbackResponse.pt,0,1
603,data_ChatBotSticker.pt,0,0
604,data_ArduinoNode.pt,0,0
605,data_ArrayBuffer_.pt,0,0
606,data_CanvasExtraState.pt,0,0
607,data_BaseSelection.pt,0,0
608,data_ASTInterpreter.pt,0,0
609,data_ArcCurve.pt,0,1
610,data_CalcNormal.pt,0,0
611,data_ContextParams.pt,0,0
612,data_$rt_rope_get_len.pt,0,0
613,data__wgpu_queue_write_texture.pt,1,1
614,data_ADSRGenerator.pt,1,1
615,data_BitmapIndexedNode.pt,0,0
616,data_CheckableTag.pt,0,0
617,data_CBRNewIterationLoop.pt,1,0
618,data_ChatBotDebug.pt,0,0
619,data_Cke.pt,0,0
620,data_BehaviorOverride.pt,0,0
621,data_$escape.pt,0,0
622,data_$hline.pt,1,1
623,data__wgpu_command_encoder_copy_texture_to_texture.pt,0,1
624,data_BotsController.pt,0,1
625,data_addMapping.pt,1,1
626,data_Clipboard_createClass.pt,0,0
627,data_AirPopover_createClass.pt,0,0
628,data_$rt_clos_get_next.pt,0,0
629,data_$rt_rope_ofs_header.pt,0,0
630,data_ContainerEditor.pt,0,0
631,data__ZN23btDiscreteDynamicsWorld26calculateSimulationIslandsEv.pt,1,1
632,data_ClearableLabeledInput_classCallCheck.pt,0,0
633,data_CharacterMap.pt,0,0
634,data_$rt_strtbl_set_header.pt,0,0
635,data_ClearableLabeledInput_getPrototypeOf.pt,0,0
636,data_ClearTransform.pt,0,0
637,data_$reject.pt,0,0
638,data_ContextToggles.pt,0,0
639,data__on.pt,0,1
640,data_BlockStartState.pt,0,0
641,data_GifWriter.pt,1,1
642,data_ByteChunkIterator.pt,0,0
643,data_$set_texture.pt,0,0
644,data_ascendWalkSiblings.pt,1,1
645,data_ColumnRight.pt,0,0
646,data_Accumulator.pt,0,0
647,data_$rt_objHasProp.pt,0,0
